contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry_date,option_type,mid_price,expiry_dt,T,spread_pct
SPY260930C00680000,2026-07-07 13:59:00+00:00,680.0,79.5,81.99,85.43,0.0,0.0,1.0,1565.0,0.2757793370056152,True,REGULAR,USD,2026-09-30,call,83.71000000000001,2026-09-30,0.20821917808219179,0.04109425397204649
SPY260930C00681000,2026-07-13 14:49:34+00:00,681.0,81.0,81.06,84.51,0.0,0.0,1.0,41.0,0.27423821472167964,True,REGULAR,USD,2026-09-30,call,82.785,2026-09-30,0.20821917808219179,0.04167421634354053
SPY260930C00682000,2026-07-13 19:18:21+00:00,682.0,77.79,80.14,83.57,0.0,0.0,2.0,140.0,0.27246821289062495,True,REGULAR,USD,2026-09-30,call,81.85499999999999,2026-09-30,0.20821917808219179,0.04190336570765369
SPY260930C00683000,2026-07-07 19:01:16+00:00,683.0,75.93,79.22,82.65,0.0,0.0,2.0,155.0,0.27091183197021484,True,REGULAR,USD,2026-09-30,call,80.935,2026-09-30,0.20821917808219179,0.042379687403472005
SPY260930C00684000,2026-07-13 19:18:21+00:00,684.0,75.95,78.3,81.75,0.0,0.0,2.0,60.0,0.2695385546875,True,REGULAR,USD,2026-09-30,call,80.025,2026-09-30,0.20821917808219179,0.04311152764761016
SPY260930C00685000,2026-07-06 19:16:33+00:00,685.0,78.46,77.38,80.81,0.0,0.0,6.0,611.0,0.26773803558349607,True,REGULAR,USD,2026-09-30,call,79.095,2026-09-30,0.20821917808219179,0.04336557304507247
SPY260930C00686000,2026-07-10 19:20:08+00:00,686.0,79.24,76.47,79.89,0.0,0.0,3.0,105.0,0.2661358787536621,True,REGULAR,USD,2026-09-30,call,78.18,2026-09-30,0.20821917808219179,0.043745203376822736
SPY260930C00687000,2026-07-13 16:21:05+00:00,687.0,74.33,75.55,78.97,0.0,0.0,7.0,193.0,0.26453372192382807,True,REGULAR,USD,2026-09-30,call,77.25999999999999,2026-09-30,0.20821917808219179,0.04426611441884548
SPY260930C00688000,2026-06-16 15:40:20+00:00,688.0,78.91,74.64,78.08,0.0,0.0,2.0,78.0,0.26320622055053716,True,REGULAR,USD,2026-09-30,call,76.36,2026-09-30,0.20821917808219179,0.04504976427448923
SPY260930C00689000,2026-07-13 16:21:34+00:00,689.0,72.62,73.72,77.14,0.0,0.0,7.0,169.0,0.261375184173584,True,REGULAR,USD,2026-09-30,call,75.43,2026-09-30,0.20821917808219179,0.04534005037783377
SPY260930C00690000,2026-07-15 20:03:49+00:00,690.0,74.74,72.81,76.26,3.0199966,4.210815,3.0,801.0,0.260123975982666,True,REGULAR,USD,2026-09-30,call,74.535,2026-09-30,0.20821917808219179,0.04628697927148324
SPY260930C00691000,2026-07-14 13:39:50+00:00,691.0,71.02,71.9,75.36,0.0,0.0,1.0,309.0,0.25867440551757814,True,REGULAR,USD,2026-09-30,call,73.63,2026-09-30,0.20821917808219179,0.04699171533342379
SPY260930C00695000,2026-07-09 15:36:17+00:00,695.0,66.77,68.28,71.73,0.0,0.0,1.0,749.0,0.25238784729003905,True,REGULAR,USD,2026-09-30,call,70.005,2026-09-30,0.20821917808219179,0.04928219412899083
SPY260930C00698000,2026-07-07 16:17:43+00:00,698.0,62.97,65.59,69.05,0.0,0.0,14.0,15.0,0.2479475840759277,True,REGULAR,USD,2026-09-30,call,67.32,2026-09-30,0.20821917808219179,0.051396316102198365
SPY260930C00699000,2026-07-06 20:02:55+00:00,699.0,64.0,64.7,68.09,0.0,0.0,1.0,1.0,0.2458113749694824,True,REGULAR,USD,2026-09-30,call,66.39500000000001,2026-09-30,0.20821917808219179,0.05105806160102418
SPY260930C00700000,2026-07-15 17:52:50+00:00,700.0,65.27,63.88,67.27,1.159996,1.8093839,27.0,2547.0,0.2449721499633789,True,REGULAR,USD,2026-09-30,call,65.575,2026-09-30,0.20821917808219179,0.05169653069004946
SPY260930C00702000,2026-06-26 19:54:50+00:00,702.0,50.59,62.03,65.37,0.0,0.0,45.0,43.0,0.24082180084228516,True,REGULAR,USD,2026-09-30,call,63.7,2026-09-30,0.20821917808219179,0.05243328100470963
SPY260930C00705000,2026-07-13 14:19:08+00:00,705.0,59.79,59.38,62.78,0.0,0.0,1.0,921.0,0.23690033126831056,True,REGULAR,USD,2026-09-30,call,61.08,2026-09-30,0.20821917808219179,0.055664702030124406
SPY260930C00710000,2026-07-15 19:22:10+00:00,710.0,55.85,55.03,58.4,1.8499985,3.425923,5.0,996.0,0.22940834075927735,True,REGULAR,USD,2026-09-30,call,56.715,2026-09-30,0.20821917808219179,0.05941990655029529
SPY260930C00711000,2026-06-26 14:34:54+00:00,711.0,44.35,54.14,57.5,0.0,0.0,152.0,15.0,0.22765359756469727,True,REGULAR,USD,2026-09-30,call,55.82,2026-09-30,0.20821917808219179,0.06019347903977068
SPY260930C00712000,2026-07-14 14:34:13+00:00,712.0,54.03,53.28,56.62,0.0,0.0,1.0,2.0,0.22605144073486327,True,REGULAR,USD,2026-09-30,call,54.95,2026-09-30,0.20821917808219179,0.06078252957233842
SPY260930C00715000,2026-07-15 16:49:53+00:00,715.0,50.6,50.71,54.12,0.099998474,0.19801678,1.0,1960.0,0.22231307479858392,True,REGULAR,USD,2026-09-30,call,52.415,2026-09-30,0.20821917808219179,0.06505771248688347
SPY260930C00716000,2026-07-13 14:16:50+00:00,716.0,48.92,49.86,53.22,0.0,0.0,1.0,25.0,0.22046677978515622,True,REGULAR,USD,2026-09-30,call,51.54,2026-09-30,0.20821917808219179,0.06519208381839348
SPY260930C00718000,2026-07-09 18:32:53+00:00,718.0,48.57,48.17,51.47,0.0,0.0,5.0,9.0,0.2171251383972168,True,REGULAR,USD,2026-09-30,call,49.82,2026-09-30,0.20821917808219179,0.06623845845042146
SPY260930C00720000,2026-07-15 17:58:24+00:00,720.0,48.17,46.49,49.86,2.8799973,6.3590136,25.0,1693.0,0.2148668601989746,True,REGULAR,USD,2026-09-30,call,48.175,2026-09-30,0.20821917808219179,0.06995329527763358
SPY260930C00722000,2026-07-14 17:15:51+00:00,722.0,44.72,44.82,48.16,0.0,0.0,83.0,12.0,0.2117693569946289,True,REGULAR,USD,2026-09-30,call,46.489999999999995,2026-09-30,0.20821917808219179,0.07184340718434065
SPY260930C00725000,2026-07-15 16:27:27+00:00,725.0,41.43,42.35,45.72,0.31000137,0.7538944,1.0,2009.0,0.20784788742065424,True,REGULAR,USD,2026-09-30,call,44.035,2026-09-30,0.20821917808219179,0.07653003292835239
SPY260930C00726000,2026-07-14 16:18:54+00:00,726.0,40.4,41.53,44.86,0.0,0.0,74.0,27.0,0.20610840286254878,True,REGULAR,USD,2026-09-30,call,43.195,2026-09-30,0.20821917808219179,0.07709225604815369
SPY260930C00727000,2026-07-02 16:05:02+00:00,727.0,37.32,40.72,44.08,0.0,0.0,82.0,10.0,0.20497926376342768,True,REGULAR,USD,2026-09-30,call,42.4,2026-09-30,0.20821917808219179,0.0792452830188679
SPY260930C00728000,2026-07-08 14:20:50+00:00,728.0,35.41,39.92,43.26,0.0,0.0,1.0,20.0,0.2035144346618652,True,REGULAR,USD,2026-09-30,call,41.59,2026-09-30,0.20821917808219179,0.08030776628997345
SPY260930C00730000,2026-07-15 17:31:08+00:00,730.0,38.61,38.32,41.39,0.0,0.0,89.0,5165.0,0.19870796417236325,True,REGULAR,USD,2026-09-30,call,39.855000000000004,2026-09-30,0.20821917808219179,0.07702923096223811
SPY260930C00731000,2026-07-15 15:21:37+00:00,731.0,38.73,37.52,40.88,0.9700012,2.5688593,80.0,72.0,0.19957770645141604,True,REGULAR,USD,2026-09-30,call,39.2,2026-09-30,0.20821917808219179,0.08571428571428569
SPY260930C00732000,2026-07-08 13:52:41+00:00,732.0,32.37,36.73,40.01,0.0,0.0,1.0,263.0,0.19760934234619143,True,REGULAR,USD,2026-09-30,call,38.37,2026-09-30,0.20821917808219179,0.08548345061245768
SPY260930C00733000,2026-07-08 14:20:50+00:00,733.0,31.77,35.95,39.21,0.0,0.0,17.0,58.0,0.1961597718811035,True,REGULAR,USD,2026-09-30,call,37.58,2026-09-30,0.20821917808219179,0.0867482703565726
SPY260930C00734000,2026-07-15 16:17:20+00:00,734.0,34.69,35.17,38.44,-1.5300026,-4.2241926,114.0,29.0,0.19490856369018555,True,REGULAR,USD,2026-09-30,call,36.805,2026-09-30,0.20821917808219179,0.08884662409998631
SPY260930C00735000,2026-07-15 17:58:24+00:00,735.0,36.04,34.41,37.73,1.1900024,3.4146414,135.0,796.0,0.19408459732055666,True,REGULAR,USD,2026-09-30,call,36.06999999999999,2026-09-30,0.20821917808219179,0.09204324923759359
SPY260930C00736000,2026-07-09 15:45:02+00:00,736.0,33.5,33.63,36.93,0.0,0.0,1.0,11.0,0.19254347503662111,True,REGULAR,USD,2026-09-30,call,35.28,2026-09-30,0.20821917808219179,0.0935374149659863
SPY260930C00737000,2026-07-13 14:16:44+00:00,737.0,33.65,33.52,35.52,0.0,0.0,6.0,25.0,0.1863637272644043,True,REGULAR,USD,2026-09-30,call,34.52,2026-09-30,0.20821917808219179,0.057937427578215524
SPY260930C00738000,2026-07-14 19:30:05+00:00,738.0,32.44,32.77,34.76,0.0,0.0,4.0,14.0,0.18508200180053708,True,REGULAR,USD,2026-09-30,call,33.765,2026-09-30,0.20821917808219179,0.058936768843476824
SPY260930C00739000,2026-07-14 19:28:06+00:00,739.0,31.94,32.02,34.0,0.0,0.0,7.0,77.0,0.18376212974548337,True,REGULAR,USD,2026-09-30,call,33.010000000000005,2026-09-30,0.20821917808219179,0.05998182368979087
SPY260930C00740000,2026-07-15 18:45:19+00:00,740.0,31.98,31.27,33.27,0.69999886,2.237848,5.0,1336.0,0.18264061996459957,True,REGULAR,USD,2026-09-30,call,32.27,2026-09-30,0.20821917808219179,0.06197706848466078
SPY260930C00741000,2026-07-15 13:30:02+00:00,741.0,31.85,30.53,32.52,1.3099995,4.2894545,1.0,11.0,0.18131311859130855,True,REGULAR,USD,2026-09-30,call,31.525000000000002,2026-09-30,0.20821917808219179,0.06312450436161782
SPY260930C00742000,2026-07-14 19:27:34+00:00,742.0,29.79,29.8,31.79,0.0,0.0,5.0,67.0,0.18012294494628905,True,REGULAR,USD,2026-09-30,call,30.795,2026-09-30,0.20821917808219179,0.06462088001298907
SPY260930C00743000,2026-07-15 14:42:30+00:00,743.0,29.5,29.08,30.5,-0.55999947,-1.862939,2.0,242.0,0.17474427558898928,True,REGULAR,USD,2026-09-30,call,29.79,2026-09-30,0.20821917808219179,0.04766700234978186
SPY260930C00744000,2026-07-15 16:58:41+00:00,744.0,27.6,28.36,30.33,-0.9699993,-3.3951674,30.0,18.0,0.17760526992797854,True,REGULAR,USD,2026-09-30,call,29.345,2026-09-30,0.20821917808219179,0.06713239052649511
SPY260930C00745000,2026-07-15 20:01:55+00:00,745.0,28.7,28.43,29.15,1.2900009,4.706315,9.0,3479.0,0.1729819030761719,True,REGULAR,USD,2026-09-30,call,28.79,2026-09-30,0.20821917808219179,0.025008683570684226
SPY260930C00746000,2026-07-13 18:30:42+00:00,746.0,25.54,26.95,28.89,0.0,0.0,1.0,34.0,0.17507233627319335,True,REGULAR,USD,2026-09-30,call,27.92,2026-09-30,0.20821917808219179,0.06948424068767912
SPY260930C00747000,2026-07-14 14:31:47+00:00,747.0,25.24,26.26,27.83,0.0,0.0,2.0,42.0,0.17127293579101563,True,REGULAR,USD,2026-09-30,call,27.045,2026-09-30,0.20821917808219179,0.058051395821778394
SPY260930C00748000,2026-07-15 19:24:59+00:00,748.0,25.92,25.57,27.48,0.52000046,2.047246,7.0,69.0,0.17260043716430667,True,REGULAR,USD,2026-09-30,call,26.525,2026-09-30,0.20821917808219179,0.07200754005655044
SPY260930C00749000,2026-07-15 14:52:37+00:00,749.0,25.5,24.89,26.79,1.0200005,4.1666684,5.0,120.0,0.17141789283752443,True,REGULAR,USD,2026-09-30,call,25.84,2026-09-30,0.20821917808219179,0.07352941176470583
SPY260930C00750000,2026-07-15 20:07:55+00:00,750.0,25.21,24.7,25.64,1.0699997,4.432476,252.0,3614.0,0.16686318984985354,True,REGULAR,USD,2026-09-30,call,25.17,2026-09-30,0.20821917808219179,0.03734604688120784
SPY260930C00751000,2026-07-15 18:46:51+00:00,751.0,24.24,24.07,24.98,0.59000015,2.4947152,122.0,564.0,0.1658103439331055,True,REGULAR,USD,2026-09-30,call,24.525,2026-09-30,0.20821917808219179,0.03710499490316005
SPY260930C00752000,2026-07-15 20:13:32+00:00,752.0,23.94,23.36,24.31,0.9300003,4.0417223,119.0,453.0,0.16463542892456057,True,REGULAR,USD,2026-09-30,call,23.835,2026-09-30,0.20821917808219179,0.039857352632682995
SPY260930C00753000,2026-07-15 19:56:04+00:00,753.0,23.1,22.25,24.08,1.0300007,4.6669717,9.0,38.0,0.16658853439331062,True,REGULAR,USD,2026-09-30,call,23.165,2026-09-30,0.20821917808219179,0.07899848909993518
SPY260930C00754000,2026-07-15 19:36:06+00:00,754.0,21.97,21.61,23.43,1.4799995,7.2230334,47.0,248.0,0.16545939529418946,True,REGULAR,USD,2026-09-30,call,22.52,2026-09-30,0.20821917808219179,0.0808170515097691
SPY260930C00755000,2026-07-15 19:58:09+00:00,755.0,21.78,21.45,22.35,0.75,3.5663338,81.0,2829.0,0.16120223571777342,False,REGULAR,USD,2026-09-30,call,21.9,2026-09-30,0.20821917808219179,0.041095890410959006
SPY260930C00756000,2026-07-15 20:11:28+00:00,756.0,21.29,21.24,21.3,0.87000084,4.260533,374.0,713.0,0.15711292114257813,False,REGULAR,USD,2026-09-30,call,21.27,2026-09-30,0.20821917808219179,0.0028208744710861437
SPY260930C00757000,2026-07-15 18:38:25+00:00,757.0,20.75,20.62,20.68,0.69000053,3.4396837,5.0,236.0,0.1560600752258301,False,REGULAR,USD,2026-09-30,call,20.65,2026-09-30,0.20821917808219179,0.0029055690072638607
SPY260930C00758000,2026-07-13 16:50:15+00:00,758.0,18.32,20.01,20.07,0.0,0.0,2.0,30.0,0.15502248794555668,False,REGULAR,USD,2026-09-30,call,20.04,2026-09-30,0.20821917808219179,0.0029940119760478406
SPY260930C00759000,2026-07-14 19:01:53+00:00,759.0,20.0,19.4,19.46,1.3999996,7.52688,2.0,611.0,0.15393149543762208,False,REGULAR,USD,2026-09-30,call,19.43,2026-09-30,0.20821917808219179,0.003088008234688743
SPY260930C00760000,2026-07-15 19:46:57+00:00,760.0,18.45,18.81,18.87,0.45000076,2.5000043,65.0,1656.0,0.15293205474853522,False,REGULAR,USD,2026-09-30,call,18.84,2026-09-30,0.20821917808219179,0.003184713375796299
SPY260930C00761000,2026-07-15 19:04:26+00:00,761.0,17.9,18.22,18.28,0.5,2.8735633,132.0,1473.0,0.15187920883178713,False,REGULAR,USD,2026-09-30,call,18.25,2026-09-30,0.20821917808219179,0.003287671232876837
SPY260930C00762000,2026-07-15 20:12:05+00:00,762.0,17.66,17.65,17.7,0.79999924,4.7449536,6.0,721.0,0.1508416215515137,False,REGULAR,USD,2026-09-30,call,17.674999999999997,2026-09-30,0.20821917808219179,0.0028288543140028697
SPY260930C00763000,2026-07-15 18:04:06+00:00,763.0,17.2,17.08,17.14,0.9300003,5.7160435,2.0,94.0,0.1498955860900879,False,REGULAR,USD,2026-09-30,call,17.11,2026-09-30,0.20821917808219179,0.003506721215663488
SPY260930C00764000,2026-07-15 14:08:33+00:00,764.0,17.21,16.52,16.58,2.2599993,15.117052,1.0,147.0,0.14888851608276366,False,REGULAR,USD,2026-09-30,call,16.549999999999997,2026-09-30,0.20821917808219179,0.003625377643504455
SPY260930C00765000,2026-07-15 18:01:38+00:00,765.0,16.1,15.97,16.03,1.1300001,7.548431,58.0,2112.0,0.14788144607543946,False,REGULAR,USD,2026-09-30,call,16.0,2026-09-30,0.20821917808219179,0.003750000000000031
SPY260930C00766000,2026-07-15 18:33:01+00:00,766.0,15.73,15.44,15.5,0.6199999,4.1032424,176.0,410.0,0.1469811865234375,False,REGULAR,USD,2026-09-30,call,15.469999999999999,2026-09-30,0.20821917808219179,0.0038784744667097935
SPY260930C00767000,2026-07-15 18:58:38+00:00,767.0,14.44,14.91,14.97,0.16999912,1.1913042,186.0,243.0,0.14600463378906248,False,REGULAR,USD,2026-09-30,call,14.940000000000001,2026-09-30,0.20821917808219179,0.004016064257028145
SPY260930C00768000,2026-07-15 19:14:33+00:00,768.0,14.15,14.39,14.45,0.8699999,6.5512037,4.0,7.0,0.14504333969116212,False,REGULAR,USD,2026-09-30,call,14.42,2026-09-30,0.20821917808219179,0.0041608876560331985
SPY260930C00769000,2026-07-15 18:33:01+00:00,769.0,14.17,13.89,13.95,1.6199999,12.908365,272.0,11.0,0.14417359741210936,False,REGULAR,USD,2026-09-30,call,13.92,2026-09-30,0.20821917808219179,0.004310344827586115
SPY260930C00770000,2026-07-15 20:07:31+00:00,770.0,13.49,13.39,13.45,0.71000004,5.555556,154.0,1325.0,0.1432275619506836,False,REGULAR,USD,2026-09-30,call,13.42,2026-09-30,0.20821917808219179,0.00447093889716831
SPY260930C00771000,2026-07-15 16:13:21+00:00,771.0,12.08,12.91,12.96,-0.3199997,-2.5806427,1.0,27.0,0.1422967851257324,False,REGULAR,USD,2026-09-30,call,12.935,2026-09-30,0.20821917808219179,0.0038654812524159805
SPY260930C00772000,2026-07-15 18:01:08+00:00,772.0,12.44,12.44,12.49,-0.03999996,-0.32051253,5.0,255.0,0.1414423014831543,False,REGULAR,USD,2026-09-30,call,12.465,2026-09-30,0.20821917808219179,0.0040112314480546096
SPY260930C00773000,2026-07-14 17:44:55+00:00,773.0,11.52,11.97,12.03,0.0,0.0,5.0,64.0,0.14060307647705078,False,REGULAR,USD,2026-09-30,call,12.0,2026-09-30,0.20821917808219179,0.004999999999999893
SPY260930C00774000,2026-07-15 18:01:08+00:00,774.0,11.54,11.52,11.58,0.89000034,8.356811,5.0,40.0,0.1397791101074219,False,REGULAR,USD,2026-09-30,call,11.55,2026-09-30,0.20821917808219179,0.005194805194805237
SPY260930C00775000,2026-07-15 17:30:26+00:00,775.0,10.59,11.08,11.13,0.0,0.0,11.0,2229.0,0.13887885055541993,False,REGULAR,USD,2026-09-30,call,11.105,2026-09-30,0.20821917808219179,0.004502476361999163
SPY260930C00776000,2026-07-13 16:01:10+00:00,776.0,10.17,10.65,10.7,0.0,0.0,2.0,54.0,0.13807014282226562,False,REGULAR,USD,2026-09-30,call,10.675,2026-09-30,0.20821917808219179,0.00468384074941442
SPY260930C00777000,2026-07-14 18:18:13+00:00,777.0,10.02,10.23,10.28,0.0,0.0,4.0,102.0,0.13726143508911137,False,REGULAR,USD,2026-09-30,call,10.254999999999999,2026-09-30,0.20821917808219179,0.00487567040468054
SPY260930C00778000,2026-07-14 19:30:03+00:00,778.0,9.33,9.83,9.88,0.0,0.0,3.0,14.0,0.1365290205383301,False,REGULAR,USD,2026-09-30,call,9.855,2026-09-30,0.20821917808219179,0.0050735667174024056
SPY260930C00779000,2026-07-14 18:41:26+00:00,779.0,9.06,9.43,9.48,0.0,0.0,1.0,113.0,0.13573557144165044,False,REGULAR,USD,2026-09-30,call,9.455,2026-09-30,0.20821917808219179,0.005288207297726146
SPY260930C00780000,2026-07-15 18:05:04+00:00,780.0,9.09,9.04,9.09,0.3199997,3.6487992,242.0,2330.0,0.13495738098144533,False,REGULAR,USD,2026-09-30,call,9.065,2026-09-30,0.20821917808219179,0.005515719801434166
SPY260930C00781000,2026-07-10 14:05:36+00:00,781.0,9.25,8.67,8.72,0.0,0.0,1.0,219.0,0.1342554837036133,False,REGULAR,USD,2026-09-30,call,8.695,2026-09-30,0.20821917808219179,0.005750431282346258
SPY260930C00782000,2026-07-10 14:10:31+00:00,782.0,8.86,8.31,8.36,0.0,0.0,2.0,19.0,0.13356884506225586,False,REGULAR,USD,2026-09-30,call,8.335,2026-09-30,0.20821917808219179,0.005998800239951881
SPY260930C00783000,2026-07-14 14:34:16+00:00,783.0,7.58,7.96,8.0,0.0,0.0,1.0,34.0,0.132821171875,False,REGULAR,USD,2026-09-30,call,7.98,2026-09-30,0.20821917808219179,0.005012531328320806
SPY260930C00784000,2026-07-09 17:34:50+00:00,784.0,8.05,7.62,7.66,0.0,0.0,3.0,100.0,0.13214979187011722,False,REGULAR,USD,2026-09-30,call,7.640000000000001,2026-09-30,0.20821917808219179,0.005235602094240842
SPY260930C00785000,2026-07-15 17:06:56+00:00,785.0,7.31,7.29,7.33,0.30999994,4.4285707,7.0,632.0,0.13149367050170896,False,REGULAR,USD,2026-09-30,call,7.3100000000000005,2026-09-30,0.20821917808219179,0.0054719562243502095
SPY260930C00786000,2026-07-15 20:00:02+00:00,786.0,6.97,6.97,7.01,0.30999994,4.654654,619.0,17551.0,0.13083754913330076,False,REGULAR,USD,2026-09-30,call,6.99,2026-09-30,0.20821917808219179,0.005722460658082981
SPY260930C00787000,2026-07-15 15:21:33+00:00,787.0,6.51,6.66,6.7,-0.03999996,-0.6106864,1.0,130.0,0.13019668640136717,False,REGULAR,USD,2026-09-30,call,6.68,2026-09-30,0.20821917808219179,0.005988023952095814
SPY260930C00788000,2026-07-14 17:24:05+00:00,788.0,6.26,6.36,6.41,0.0,0.0,411.0,240.0,0.12967789276123048,False,REGULAR,USD,2026-09-30,call,6.385,2026-09-30,0.20821917808219179,0.007830853563038344
SPY260930C00789000,2026-07-15 14:07:12+00:00,789.0,6.51,6.08,6.12,0.99000025,17.934788,1.0,141.0,0.12906754730224607,False,REGULAR,USD,2026-09-30,call,6.1,2026-09-30,0.20821917808219179,0.006557377049180334
SPY260930C00790000,2026-07-15 19:12:45+00:00,790.0,5.68,5.8,5.84,0.059999943,1.0676147,11.0,5200.0,0.12847246047973632,False,REGULAR,USD,2026-09-30,call,5.82,2026-09-30,0.20821917808219179,0.006872852233676982
SPY260930C00791000,2026-07-15 17:39:54+00:00,791.0,5.33,5.53,5.57,-1.2600002,-19.119883,4.0,42.0,0.12789263229370118,False,REGULAR,USD,2026-09-30,call,5.550000000000001,2026-09-30,0.20821917808219179,0.0072072072072072125
SPY260930C00792000,2026-07-14 19:09:24+00:00,792.0,5.07,5.27,5.32,0.0,0.0,12.0,46.0,0.1274348731994629,False,REGULAR,USD,2026-09-30,call,5.295,2026-09-30,0.20821917808219179,0.009442870632672467
SPY260930C00793000,2026-07-15 17:53:51+00:00,793.0,5.02,5.03,5.07,0.19000006,3.9337487,8.0,202.0,0.12688556228637693,False,REGULAR,USD,2026-09-30,call,5.050000000000001,2026-09-30,0.20821917808219179,0.007920792079207926
SPY260930C00794000,2026-07-15 18:13:50+00:00,794.0,4.61,4.79,4.83,0.03000021,0.65502644,9.0,115.0,0.1263820272827148,False,REGULAR,USD,2026-09-30,call,4.8100000000000005,2026-09-30,0.20821917808219179,0.008316008316008322
SPY260930C00795000,2026-07-14 20:12:20+00:00,795.0,4.32,4.56,4.6,0.0,0.0,7.0,1705.0,0.12587849227905273,False,REGULAR,USD,2026-09-30,call,4.58,2026-09-30,0.20821917808219179,0.00873362445414848
SPY260930C00796000,2026-07-13 16:31:03+00:00,796.0,4.1,4.34,4.38,0.0,0.0,16.0,156.0,0.12540547454833983,False,REGULAR,USD,2026-09-30,call,4.359999999999999,2026-09-30,0.20821917808219179,0.009174311926605514
SPY260930C00797000,2026-07-14 15:33:25+00:00,797.0,4.09,4.13,4.17,0.0,0.0,2.0,290.0,0.12497823272705078,False,REGULAR,USD,2026-09-30,call,4.15,2026-09-30,0.20821917808219179,0.009638554216867478
SPY260930C00798000,2026-07-15 13:37:03+00:00,798.0,4.32,3.92,3.96,-0.19000006,-4.2128615,2.0,93.0,0.12445943908691406,False,REGULAR,USD,2026-09-30,call,3.94,2026-09-30,0.20821917808219179,0.0101522842639594
SPY260930C00799000,2026-07-13 19:14:17+00:00,799.0,3.51,3.73,3.77,0.0,0.0,1.0,227.0,0.12407797317504884,False,REGULAR,USD,2026-09-30,call,3.75,2026-09-30,0.20821917808219179,0.010666666666666677
SPY260930C00800000,2026-07-15 20:04:59+00:00,800.0,3.59,3.54,3.58,0.19999981,5.899699,3507.0,94083.0,0.12362021408081056,False,REGULAR,USD,2026-09-30,call,3.56,2026-09-30,0.20821917808219179,0.011235955056179785
SPY260930C00801000,2026-07-15 20:02:09+00:00,801.0,3.41,3.36,3.4,-0.25,-6.8306007,33.0,156.0,0.12320823089599611,False,REGULAR,USD,2026-09-30,call,3.38,2026-09-30,0.20821917808219179,0.011834319526627229
SPY260930C00802000,2026-07-09 17:30:01+00:00,802.0,3.72,3.19,3.23,0.0,0.0,30.0,73.0,0.12284202362060548,False,REGULAR,USD,2026-09-30,call,3.21,2026-09-30,0.20821917808219179,0.012461059190031164
SPY260930C00803000,2026-07-15 19:59:02+00:00,803.0,3.06,3.03,3.06,0.16999984,5.8823476,6.0,60.0,0.1223842645263672,False,REGULAR,USD,2026-09-30,call,3.045,2026-09-30,0.20821917808219179,0.009852216748768555
SPY260930C00804000,2026-07-14 15:17:04+00:00,804.0,2.89,2.87,2.91,0.0,0.0,3.0,56.0,0.12210960906982424,False,REGULAR,USD,2026-09-30,call,2.89,2026-09-30,0.20821917808219179,0.013840830449827002
SPY260930C00805000,2026-07-15 20:03:49+00:00,805.0,2.79,2.72,2.76,0.049999952,1.8248158,372.0,2067.0,0.1217434017944336,False,REGULAR,USD,2026-09-30,call,2.74,2026-09-30,0.20821917808219179,0.014598540145985252
SPY260930C00806000,2026-07-13 15:32:24+00:00,806.0,2.83,2.58,2.61,0.0,0.0,22.0,256.0,0.12131615997314452,False,REGULAR,USD,2026-09-30,call,2.5949999999999998,2026-09-30,0.20821917808219179,0.011560693641618424
SPY260930C00807000,2026-07-15 19:59:02+00:00,807.0,2.47,2.44,2.47,0.00999999,0.40650368,3.0,133.0,0.12094995269775391,False,REGULAR,USD,2026-09-30,call,2.455,2026-09-30,0.20821917808219179,0.012219959266802544
SPY260930C00808000,2026-07-09 15:08:29+00:00,808.0,2.42,2.31,2.34,0.0,0.0,27.0,92.0,0.1206142626953125,False,REGULAR,USD,2026-09-30,call,2.325,2026-09-30,0.20821917808219179,0.012903225806451528
SPY260930C00809000,2026-07-09 14:39:50+00:00,809.0,2.2,2.19,2.22,0.0,0.0,50.0,103.0,0.12037012451171875,False,REGULAR,USD,2026-09-30,call,2.205,2026-09-30,0.20821917808219179,0.01360544217687086
SPY260930C00810000,2026-07-15 20:14:21+00:00,810.0,2.08,2.07,2.1,-0.11000013,-5.022837,504.0,1535.0,0.12006495178222655,False,REGULAR,USD,2026-09-30,call,2.085,2026-09-30,0.20821917808219179,0.014388489208633212
SPY260930C00811000,2026-07-08 13:30:01+00:00,811.0,1.77,1.96,1.99,0.0,0.0,1.0,38.0,0.1198208135986328,False,REGULAR,USD,2026-09-30,call,1.975,2026-09-30,0.20821917808219179,0.015189873417721532
SPY260930C00812000,2026-07-14 14:07:01+00:00,812.0,1.72,1.85,1.88,0.0,0.0,1.0,5.0,0.11951564086914063,False,REGULAR,USD,2026-09-30,call,1.865,2026-09-30,0.20821917808219179,0.016085790884718395
SPY260930C00813000,2026-07-07 14:57:27+00:00,813.0,1.94,1.75,1.78,0.0,0.0,30.0,31.0,0.11927150268554687,False,REGULAR,USD,2026-09-30,call,1.7650000000000001,2026-09-30,0.20821917808219179,0.016997167138810214
SPY260930C00814000,2026-07-14 14:15:14+00:00,814.0,1.57,1.65,1.68,0.060000062,3.973514,2.0,30.0,0.11899684722900389,False,REGULAR,USD,2026-09-30,call,1.665,2026-09-30,0.20821917808219179,0.018018018018018035
